customer_id,tenure_months,recency_days,purchase_frequency_90d,avg_ticket,support_tickets_90d,payment_delay_days,failed_payments_90d,login_days_30d,usage_ratio,nps_score,satisfaction_score,plan_value,plan_type,contract_type,payment_method,region,churn
1893,33.7,39,4,159.64,5,12,1,19,0.357,10,5,221.91,premium,mensal,cartao,centro-oeste,0
1894,2.2,25,16,213.64,6,23,1,21,0.206,7,1,267.36,padrao,mensal,pix,sudeste,0
1895,19.7,89,8,484.8,5,25,3,18,0.075,6,1,201.85,padrao,anual,boleto,norte,1
1896,11.4,11,7,800.82,1,7,2,20,0.768,2,2,161.39,premium,mensal,boleto,sudeste,0
1897,39.7,104,14,717.53,0,12,0,6,0.794,1,1,151.84,basico,mensal,debito,centro-oeste,0
1898,17.2,105,10,125.89,5,20,1,18,0.997,5,5,79.28,premium,mensal,debito,nordeste,0
1899,4.8,102,13,1151.77,1,13,1,0,0.935,4,2,81.55,basico,mensal,cartao,nordeste,1
1900,4.2,36,8,393.88,4,16,3,21,0.435,8,2,218.35,padrao,anual,pix,sudeste,0
1901,35.3,14,1,456.41,7,10,3,23,0.133,0,2,89.88,padrao,anual,pix,centro-oeste,0
1902,2.3,51,0,763.41,0,25,1,23,0.011,9,5,120.34,basico,mensal,debito,nordeste,0
1903,51.1,40,0,1136.39,4,18,1,0,0.532,1,4,99.23,padrao,mensal,cartao,sudeste,1
1904,10.2,115,11,808.72,7,28,0,27,0.861,4,3,328.79,padrao,mensal,debito,norte,0
1905,36.8,76,10,1147.54,2,23,2,13,0.268,3,4,201.8,padrao,anual,pix,centro-oeste,1
1906,27.2,113,14,257.61,6,11,0,2,0.199,10,1,238.83,padrao,anual,debito,sudeste,0
1907,27.1,90,17,757.82,6,9,3,16,0.439,7,4,249.76,basico,mensal,pix,sul,0
1908,5.2,86,3,1001.5,3,2,2,17,0.894,0,2,182.6,basico,anual,debito,norte,0
1909,48.4,14,19,630.47,2,18,0,12,0.452,9,2,147.34,basico,mensal,cartao,sudeste,0
1910,53.7,9,18,460.12,5,22,3,22,0.723,7,1,177.58,premium,mensal,cartao,norte,0
1911,1.6,6,12,1182.32,4,10,3,16,0.463,0,1,232.44,padrao,mensal,pix,norte,0
1912,11.5,71,10,203.55,3,0,1,6,0.373,8,4,168.99,padrao,mensal,boleto,nordeste,1
1913,54.3,25,3,516.68,1,24,0,18,0.441,0,5,89.08,padrao,mensal,cartao,sul,0
1914,33.4,118,3,1053.11,5,6,1,7,0.768,4,5,368.83,padrao,mensal,pix,nordeste,0
1915,9.9,16,0,1084.56,1,17,1,3,0.754,1,2,303.57,basico,mensal,debito,sudeste,0
1916,13.0,113,12,1177.24,1,1,1,8,0.432,0,4,63.76,basico,mensal,pix,norte,1
1917,39.9,80,8,1066.42,0,1,3,27,0.268,6,1,365.95,padrao,mensal,pix,norte,0
1918,43.8,13,3,99.11,3,26,3,17,0.139,7,4,101.27,basico,mensal,pix,nordeste,0
1919,36.4,7,2,1118.53,0,20,2,9,0.001,5,3,75.08,premium,anual,boleto,norte,0
1920,57.2,48,1,536.67,2,0,3,10,0.113,3,5,102.26,basico,mensal,pix,nordeste,1
1921,30.1,41,12,795.88,1,3,0,25,0.165,5,1,375.79,padrao,mensal,debito,nordeste,0
1922,18.7,38,13,497.36,3,14,0,19,0.69,1,4,119.57,basico,mensal,cartao,centro-oeste,0
1923,29.2,63,12,983.85,6,20,3,23,0.818,0,3,323.22,padrao,mensal,boleto,centro-oeste,0
1924,22.2,16,2,708.07,3,12,2,18,0.737,1,3,271.39,premium,mensal,cartao,centro-oeste,0
1925,14.2,16,0,1020.83,4,26,0,29,0.723,0,3,226.46,basico,mensal,debito,nordeste,0
1926,3.7,83,2,264.77,1,19,3,19,0.994,8,4,171.51,basico,mensal,pix,sul,1
1927,21.8,118,15,254.58,0,18,0,12,0.963,6,3,73.36,padrao,mensal,pix,sudeste,0
1928,43.0,33,14,550.84,7,8,3,7,0.269,2,3,295.74,basico,anual,pix,nordeste,0
1929,2.1,111,5,45.51,4,20,3,1,0.145,6,3,182.02,basico,mensal,pix,centro-oeste,1
1930,26.9,42,1,843.71,0,26,1,23,0.153,5,1,232.5,padrao,mensal,debito,centro-oeste,0
1931,39.0,40,6,383.42,4,1,2,27,0.896,1,4,58.53,basico,mensal,cartao,sudeste,0
1932,37.0,11,16,686.47,0,22,2,19,0.102,10,4,319.24,basico,anual,pix,nordeste,0
1933,46.8,51,2,121.2,0,26,3,14,0.34,10,3,289.12,basico,anual,debito,norte,1
1934,48.8,60,15,237.95,2,12,2,3,0.53,8,4,230.45,padrao,anual,cartao,norte,0
1935,43.0,79,9,762.52,5,22,1,19,0.613,8,2,218.57,premium,anual,pix,centro-oeste,0
1936,7.1,19,2,394.57,4,10,0,6,0.596,6,2,161.23,basico,mensal,cartao,sudeste,0
1937,29.0,23,18,289.08,6,5,1,18,0.786,8,5,163.17,basico,mensal,cartao,nordeste,0
1938,36.6,52,10,305.46,1,24,0,9,0.572,5,5,64.55,padrao,anual,boleto,sudeste,0
1939,15.5,9,13,289.19,1,9,2,25,0.851,1,5,287.12,padrao,mensal,debito,norte,0
1940,3.5,18,1,762.51,4,22,1,28,0.085,1,1,56.09,basico,anual,boleto,nordeste,0
1941,14.2,75,7,234.52,6,9,2,7,0.859,9,3,40.41,padrao,mensal,boleto,nordeste,0
1942,27.8,114,12,460.74,5,11,0,9,0.59,4,4,51.05,padrao,mensal,debito,centro-oeste,1
1943,25.4,69,12,837.95,5,20,1,27,0.223,8,1,113.14,basico,mensal,debito,centro-oeste,0
1944,11.4,18,1,635.86,0,10,1,0,0.978,1,5,245.17,basico,mensal,pix,sul,0
1945,49.6,118,12,732.85,7,24,0,15,0.94,4,4,285.12,padrao,mensal,cartao,centro-oeste,0
1946,55.6,63,18,331.05,7,1,3,4,0.846,0,2,191.37,basico,mensal,debito,centro-oeste,0
1947,12.9,86,15,1121.95,4,0,2,12,0.912,2,3,187.01,basico,mensal,boleto,sudeste,0
1948,55.8,24,4,520.1,2,2,3,0,0.382,1,5,247.54,padrao,mensal,pix,norte,0
1949,2.1,69,18,372.88,5,7,3,4,0.228,2,5,254.76,basico,anual,pix,sudeste,1
1950,55.6,10,13,1089.02,5,1,0,12,0.183,6,5,344.1,basico,anual,boleto,norte,0
1951,57.2,75,1,800.14,7,11,3,1,0.874,0,5,334.77,basico,anual,pix,norte,0
1952,1.7,25,2,752.18,0,0,0,23,0.827,2,4,336.37,premium,mensal,pix,centro-oeste,0
1953,46.0,109,18,1068.61,4,22,3,17,0.981,7,5,343.8,padrao,mensal,cartao,nordeste,0
1954,58.2,7,4,107.91,5,4,2,13,0.848,1,5,356.64,basico,mensal,cartao,sul,0
1955,54.4,78,1,1011.71,2,29,3,14,0.632,6,1,239.81,basico,mensal,debito,norte,0
1956,58.3,17,9,826.32,6,25,1,25,0.142,9,4,254.16,premium,mensal,cartao,sul,0
1957,33.5,82,10,457.59,0,20,0,25,0.165,8,2,301.7,padrao,anual,boleto,sudeste,0
1958,5.6,59,11,337.37,0,23,0,1,0.474,1,3,111.54,padrao,mensal,boleto,sudeste,1
1959,51.1,116,13,161.57,6,23,0,20,0.768,1,1,169.67,basico,mensal,boleto,centro-oeste,1
1960,37.2,78,19,1131.65,1,25,3,14,0.173,7,4,368.46,basico,mensal,boleto,sul,0
1961,37.3,45,15,204.62,3,16,2,23,0.916,3,5,228.09,basico,mensal,debito,sudeste,0
1962,25.6,11,0,340.95,2,18,0,23,0.684,4,3,58.54,padrao,mensal,cartao,sudeste,0
1963,34.7,71,1,841.68,5,14,0,21,0.312,5,4,185.9,premium,anual,debito,sudeste,0
1964,10.1,53,0,863.78,0,18,0,20,0.886,6,2,97.78,basico,anual,pix,norte,0
1965,44.6,7,7,226.49,2,11,1,6,0.599,4,4,168.16,padrao,anual,debito,sudeste,0
1966,5.4,70,7,984.39,7,3,2,25,0.733,0,1,236.09,premium,anual,pix,centro-oeste,0
1967,44.1,25,18,631.93,2,27,3,21,0.385,1,5,221.75,premium,mensal,debito,nordeste,0
1968,51.1,28,7,1024.21,4,20,2,8,0.394,0,2,216.47,padrao,anual,cartao,sul,0
1969,28.9,2,0,141.25,7,21,3,6,0.013,2,3,46.5,basico,anual,pix,centro-oeste,0
1970,31.1,45,17,89.68,4,8,1,15,0.538,8,5,200.14,premium,mensal,pix,nordeste,0
1971,19.4,26,5,778.91,6,23,1,10,0.761,10,1,50.33,basico,anual,debito,sul,0
1972,58.2,9,18,214.03,7,15,2,20,0.969,5,5,185.65,basico,anual,cartao,norte,0
1973,44.3,52,15,648.94,4,2,0,12,0.892,0,4,272.82,basico,mensal,pix,norte,0
1974,22.8,27,17,56.37,6,28,3,5,0.087,0,5,85.23,padrao,mensal,pix,norte,0
1975,11.3,16,16,944.72,4,29,3,11,0.981,8,3,369.94,basico,mensal,cartao,norte,0
1976,14.0,56,2,1083.45,6,26,0,24,0.149,3,2,266.88,padrao,anual,pix,centro-oeste,0
1977,28.4,8,12,1013.1,5,14,0,24,0.041,9,3,118.24,premium,anual,boleto,nordeste,0
1978,56.6,118,8,1151.69,2,6,2,9,0.749,5,3,181.77,padrao,mensal,boleto,sul,1
1979,44.3,57,12,1087.59,4,0,2,23,0.906,9,5,74.79,premium,mensal,pix,sudeste,0
1980,13.7,119,14,555.06,2,22,0,2,0.95,1,3,47.84,premium,mensal,pix,sul,1
1981,51.7,105,10,502.08,3,26,2,29,0.825,9,3,369.61,padrao,mensal,pix,norte,0
1982,23.3,117,6,1079.57,2,3,1,22,0.205,6,1,282.97,padrao,anual,boleto,centro-oeste,0
1983,51.3,65,18,1115.25,3,20,2,1,0.154,4,2,320.57,premium,mensal,debito,sul,0
1984,15.3,51,13,1168.49,2,0,1,21,0.059,5,3,263.88,padrao,mensal,cartao,sudeste,0
1985,37.5,86,17,931.25,5,23,1,14,0.582,3,2,366.34,basico,mensal,boleto,norte,0
1986,55.7,10,4,274.31,2,0,1,26,0.487,6,2,362.43,premium,mensal,boleto,norte,0
1987,16.2,100,16,1136.15,3,29,0,7,0.109,8,1,60.84,padrao,anual,boleto,sudeste,0
1988,41.9,39,6,1138.68,1,5,0,26,0.465,8,5,108.11,premium,mensal,boleto,sudeste,0
1989,59.3,1,9,812.71,3,12,0,26,0.567,10,5,182.38,basico,mensal,debito,sul,0
1990,9.9,29,17,1034.45,2,20,3,8,0.723,4,2,162.69,basico,anual,cartao,nordeste,0
1991,6.2,29,7,690.96,7,25,1,12,0.414,8,1,229.11,padrao,mensal,pix,sudeste,0
1992,40.8,2,5,1135.19,3,10,1,19,0.318,9,5,135.85,padrao,mensal,boleto,nordeste,0
1993,21.0,80,18,148.97,0,29,3,7,0.666,0,5,326.99,basico,mensal,cartao,nordeste,1
1994,5.2,12,19,1042.2,2,0,3,29,0.684,5,5,42.6,premium,anual,cartao,norte,0
1995,29.0,101,6,104.38,5,14,0,5,0.27,7,3,324.84,padrao,mensal,boleto,centro-oeste,0
1996,45.5,54,6,433.36,1,29,1,7,0.02,5,4,181.51,basico,mensal,boleto,sudeste,0
1997,17.8,86,4,196.98,1,8,1,15,0.946,1,4,41.75,padrao,mensal,boleto,nordeste,0
1998,20.8,41,0,595.8,2,16,3,14,0.755,7,2,344.84,basico,anual,pix,centro-oeste,0
1999,50.9,16,11,309.41,2,13,2,1,0.201,4,3,200.73,padrao,mensal,boleto,sudeste,0
2000,31.7,22,5,1144.4,3,11,2,27,0.566,6,2,300.8,basico,anual,debito,centro-oeste,0
2001,50.7,77,16,688.81,0,23,0,7,0.595,0,4,356.14,basico,anual,boleto,sul,0
2002,27.3,86,3,1081.37,5,15,1,3,0.126,0,5,52.25,premium,anual,debito,norte,1
2003,57.2,32,12,362.55,1,21,0,15,0.192,6,1,134.28,basico,mensal,debito,norte,0
2004,39.4,43,10,70.13,5,15,2,27,0.957,10,1,82.7,padrao,mensal,pix,centro-oeste,0
2005,7.8,113,12,939.76,4,29,3,0,0.508,7,2,75.18,padrao,anual,cartao,sudeste,1
2006,53.2,102,2,854.76,1,14,3,14,0.191,10,1,380.33,basico,anual,debito,centro-oeste,0
2007,29.9,50,9,672.77,3,23,1,27,0.798,9,1,329.9,premium,anual,debito,nordeste,0
2008,9.4,29,12,985.8,0,18,1,26,0.471,3,5,171.2,basico,anual,pix,norte,0
2009,10.0,36,6,1014.5,5,24,3,5,0.638,1,3,287.33,padrao,mensal,boleto,norte,0
2010,41.6,65,17,721.97,2,26,1,18,0.298,6,4,370.9,padrao,mensal,pix,nordeste,0
2011,3.8,68,10,1160.48,3,6,3,25,0.058,6,3,119.39,padrao,anual,pix,nordeste,1
2012,17.9,22,7,874.87,1,9,2,20,0.165,8,4,44.99,basico,mensal,debito,centro-oeste,0
2013,9.2,8,0,825.18,2,9,1,19,0.973,5,4,336.58,padrao,anual,pix,nordeste,0
2014,27.0,59,3,459.25,3,14,2,23,0.624,10,1,300.07,premium,anual,debito,centro-oeste,0
2015,25.4,95,9,42.62,1,14,0,13,0.831,9,1,97.59,padrao,mensal,debito,norte,0
2016,31.8,19,8,319.49,7,0,1,2,0.022,6,3,216.17,padrao,mensal,debito,norte,0
2017,17.5,49,17,926.15,2,26,1,19,0.765,6,2,97.66,basico,anual,boleto,nordeste,0
2018,2.9,20,15,863.45,1,25,3,18,0.485,0,5,256.84,basico,anual,debito,sul,0
2019,37.2,29,3,423.99,4,18,2,25,0.665,8,2,273.03,padrao,mensal,debito,norte,0
2020,23.0,73,11,765.68,2,9,1,27,0.358,7,2,139.51,basico,mensal,boleto,sul,0
2021,39.4,35,9,266.53,3,24,3,10,0.621,9,3,321.0,padrao,anual,cartao,norte,0
2022,7.4,32,2,345.81,5,8,1,28,0.036,1,1,210.39,basico,anual,debito,norte,0
2023,1.8,119,13,1138.99,0,9,3,0,0.046,1,5,294.19,basico,anual,pix,nordeste,1
2024,15.6,21,10,519.29,4,29,2,29,0.799,7,1,270.23,basico,mensal,boleto,centro-oeste,0
2025,27.9,23,1,324.19,0,27,3,4,0.124,5,5,202.17,basico,mensal,pix,sudeste,0
2026,24.3,111,9,605.05,0,17,3,19,0.014,6,4,145.28,padrao,mensal,cartao,sul,0
2027,48.8,66,14,488.94,0,5,1,20,0.912,4,5,113.45,padrao,anual,debito,sul,0
2028,23.3,6,6,886.25,1,3,1,18,0.266,7,2,308.44,basico,mensal,cartao,centro-oeste,0
2029,32.3,51,7,1156.05,2,28,3,29,0.582,7,5,271.0,basico,mensal,boleto,nordeste,0
2030,36.0,68,2,726.42,7,7,0,16,0.839,2,5,141.04,basico,mensal,pix,sul,1
2031,2.3,31,4,725.73,7,20,3,3,0.746,8,3,388.06,padrao,mensal,pix,centro-oeste,1
2032,31.4,66,19,463.21,0,10,0,18,0.047,5,2,331.62,basico,mensal,cartao,nordeste,0
2033,21.3,78,12,694.97,7,14,3,8,0.561,6,1,85.55,padrao,anual,pix,sul,0
2034,25.9,30,3,410.42,5,29,2,18,0.542,6,1,98.42,padrao,mensal,cartao,centro-oeste,0
2035,6.9,97,9,41.27,4,17,2,11,0.35,8,3,235.76,basico,mensal,debito,sudeste,0
2036,47.2,54,3,1044.67,6,12,1,1,0.754,3,5,76.76,basico,mensal,boleto,centro-oeste,0
2037,56.6,115,8,538.16,3,12,2,19,0.964,0,3,387.06,basico,anual,boleto,sudeste,0
2038,2.3,11,2,610.82,2,6,1,2,0.147,1,5,269.59,basico,mensal,pix,nordeste,0
2039,36.5,39,12,136.86,4,16,1,9,0.145,10,4,63.72,basico,mensal,cartao,nordeste,0
2040,46.1,86,11,1011.05,5,17,0,18,0.735,2,4,199.55,premium,mensal,cartao,centro-oeste,0
2041,17.8,107,12,237.59,5,2,0,26,0.454,2,4,119.81,basico,anual,debito,centro-oeste,0
2042,47.5,27,8,516.32,1,12,3,9,0.795,9,5,216.46,basico,anual,pix,centro-oeste,0
2043,38.3,117,5,1014.71,7,19,2,8,0.141,2,5,128.83,padrao,mensal,cartao,centro-oeste,0
2044,55.8,24,4,571.03,2,1,1,9,0.04,5,1,339.35,premium,mensal,pix,centro-oeste,0
2045,58.9,50,4,1120.14,6,29,3,17,0.698,4,3,299.5,padrao,mensal,debito,nordeste,0
2046,3.5,38,8,282.8,2,25,2,5,0.995,7,3,366.27,padrao,anual,debito,centro-oeste,0
2047,27.3,51,9,869.67,0,19,2,15,0.095,6,5,111.16,basico,mensal,boleto,norte,0
2048,33.3,108,13,1174.48,7,0,0,24,0.864,5,2,178.64,padrao,anual,pix,sul,0
2049,9.7,88,1,677.55,4,15,2,2,0.385,5,5,329.87,padrao,anual,debito,centro-oeste,0
2050,20.8,95,5,842.93,1,26,0,28,0.017,9,3,174.48,padrao,anual,boleto,sudeste,0
2051,59.3,31,17,496.14,0,0,2,15,0.51,6,5,176.37,basico,mensal,debito,sudeste,0
2052,2.0,113,18,911.55,1,23,0,18,0.279,5,4,394.87,basico,mensal,debito,sudeste,1
2053,27.7,52,18,1094.29,1,25,2,18,0.693,9,2,317.41,padrao,mensal,boleto,nordeste,0
2054,50.7,78,6,855.54,7,2,1,28,0.288,1,5,349.79,basico,anual,debito,sudeste,0
2055,20.1,84,2,1125.68,1,6,0,19,0.482,9,1,186.41,padrao,anual,cartao,sul,0
2056,29.3,79,3,722.84,1,21,1,26,0.201,2,1,250.83,basico,mensal,boleto,sul,0
2057,58.7,72,2,709.48,6,27,0,8,0.828,3,3,202.1,padrao,anual,boleto,sul,0
2058,29.0,58,19,393.37,7,23,0,6,0.925,0,2,202.01,basico,mensal,cartao,sudeste,0
2059,8.7,78,17,863.17,1,15,3,19,0.403,6,1,85.87,premium,mensal,pix,sul,0
2060,4.1,108,16,1063.06,5,18,1,4,0.449,9,5,343.07,padrao,mensal,pix,sul,1
2061,56.8,47,14,789.73,4,15,1,3,0.983,4,1,180.5,padrao,anual,boleto,norte,0
2062,16.7,61,6,310.33,4,17,0,6,0.142,7,3,249.36,basico,mensal,debito,nordeste,0
2063,30.7,22,9,671.17,2,23,1,8,0.809,4,2,348.45,padrao,mensal,cartao,sul,0
2064,6.4,43,16,916.89,6,1,1,2,0.567,8,2,318.35,basico,mensal,debito,sudeste,0
2065,26.0,92,16,1129.66,7,6,2,21,0.881,10,2,111.27,basico,mensal,pix,nordeste,0
2066,55.9,77,10,221.65,5,1,0,17,0.292,7,2,262.56,basico,mensal,debito,sul,0
2067,30.6,26,16,187.9,7,23,3,6,0.296,3,4,218.36,basico,mensal,cartao,norte,0
2068,58.3,65,6,519.01,0,21,0,8,0.326,9,2,133.55,padrao,anual,debito,sul,0
2069,16.3,97,8,185.71,5,1,2,27,0.017,0,4,54.61,basico,anual,cartao,centro-oeste,0
2070,30.8,15,16,1177.3,7,3,0,27,0.17,10,3,266.62,padrao,mensal,pix,sudeste,0
2071,51.7,8,7,532.19,4,7,3,3,0.995,9,4,320.65,premium,anual,debito,centro-oeste,0
2072,27.4,47,15,658.99,7,7,2,18,0.249,7,3,378.92,padrao,anual,cartao,norte,0
2073,17.5,79,9,303.42,2,15,3,9,0.02,6,2,167.69,basico,anual,cartao,norte,0
2074,51.5,38,5,560.99,7,14,3,10,0.279,2,3,183.62,padrao,mensal,cartao,centro-oeste,0
2075,24.0,98,4,1182.24,7,10,3,17,0.408,4,4,98.58,padrao,anual,cartao,nordeste,0
2076,32.3,101,12,606.88,4,4,2,29,0.548,1,3,394.36,basico,mensal,cartao,norte,0
2077,58.6,64,9,50.24,5,19,3,17,0.069,3,5,345.75,basico,mensal,debito,nordeste,0
2078,12.0,46,7,321.33,4,23,0,28,0.79,6,3,384.64,basico,anual,cartao,norte,0
2079,18.8,5,14,1175.01,2,19,2,24,0.826,3,2,218.22,basico,mensal,debito,nordeste,0
2080,2.8,98,0,1187.32,4,24,3,23,0.213,8,1,115.42,basico,anual,cartao,centro-oeste,0
2081,24.1,107,1,284.17,7,27,1,23,0.798,9,2,246.25,basico,mensal,pix,sul,0
2082,12.8,53,19,753.71,0,25,3,23,0.361,6,1,173.85,padrao,mensal,boleto,norte,0
2083,41.1,62,13,129.21,1,19,2,7,0.423,3,1,165.13,padrao,mensal,pix,sudeste,0
2084,11.7,90,10,709.83,3,1,1,29,0.936,3,2,69.55,basico,anual,debito,sudeste,0
2085,40.8,83,0,186.07,2,10,1,27,0.892,6,2,66.23,premium,mensal,cartao,norte,0
2086,16.5,17,11,989.65,4,12,0,18,0.375,7,5,176.27,basico,anual,cartao,sul,0
2087,22.0,81,8,1129.91,2,21,3,21,0.488,1,4,373.33,basico,anual,cartao,sudeste,0
2088,21.6,111,11,240.66,5,25,2,26,0.287,4,4,300.19,basico,mensal,debito,norte,0
2089,43.3,90,0,576.75,0,19,1,4,0.515,4,3,313.7,basico,mensal,pix,norte,0
2090,28.5,58,11,158.37,2,10,3,1,0.682,3,1,124.24,padrao,anual,debito,norte,0
2091,22.3,63,11,433.4,5,23,0,29,0.093,2,5,304.33,basico,anual,debito,nordeste,0
2092,51.3,31,5,115.51,3,20,3,16,0.92,9,3,186.17,premium,mensal,cartao,centro-oeste,0
2093,34.7,79,1,346.87,5,23,1,21,0.719,4,3,61.28,premium,mensal,cartao,sudeste,0
2094,13.6,29,19,1188.66,5,17,2,15,0.097,6,4,182.03,basico,mensal,cartao,sudeste,0
2095,54.1,41,14,91.74,2,19,0,15,0.869,0,1,87.15,padrao,anual,cartao,sul,0
2096,21.2,32,12,1036.4,3,10,2,1,0.744,3,3,347.23,padrao,mensal,boleto,centro-oeste,1
2097,3.3,40,15,129.84,7,11,2,8,0.313,2,4,342.41,padrao,mensal,cartao,norte,0
2098,30.2,44,13,653.64,7,8,3,2,0.521,3,4,143.39,basico,mensal,debito,nordeste,0
2099,8.3,10,2,564.46,0,7,1,12,0.86,9,3,260.19,padrao,anual,boleto,centro-oeste,0
2100,15.1,86,9,1120.6,5,19,0,0,0.968,6,5,170.85,basico,mensal,pix,centro-oeste,0
2101,45.1,53,17,270.9,3,11,0,24,0.281,9,5,95.42,basico,anual,debito,sudeste,0
2102,8.7,114,5,248.43,0,4,0,8,0.651,4,1,273.69,premium,mensal,cartao,nordeste,1
2103,48.6,22,19,908.51,5,1,1,22,0.86,8,1,313.54,basico,mensal,boleto,centro-oeste,0
2104,56.3,80,1,881.83,0,25,3,1,0.988,1,3,318.8,basico,mensal,pix,sudeste,0
2105,36.8,22,6,851.05,2,13,0,0,0.071,8,5,93.62,basico,anual,debito,sudeste,0
2106,42.9,66,7,70.31,5,17,0,12,0.504,6,3,224.43,premium,anual,debito,sul,0
2107,43.1,59,12,341.55,6,27,0,23,0.874,0,2,48.5,basico,mensal,cartao,centro-oeste,0
2108,59.6,54,3,1014.28,3,3,1,24,0.003,7,3,72.36,basico,mensal,boleto,sul,0
2109,21.2,78,4,737.0,6,28,2,16,0.437,5,5,69.08,padrao,mensal,debito,norte,0
2110,10.6,99,13,738.55,6,21,1,18,0.584,0,1,60.49,basico,mensal,pix,sul,0
2111,31.6,38,5,383.26,3,19,1,20,0.526,9,3,160.06,basico,anual,cartao,norte,0
2112,32.5,102,17,341.8,1,12,0,20,0.733,5,4,168.66,padrao,mensal,boleto,centro-oeste,0
2113,11.5,22,17,1138.0,5,21,3,22,0.066,6,2,291.13,premium,anual,debito,sudeste,0
2114,37.2,35,6,884.2,0,6,0,0,0.785,6,1,158.66,padrao,mensal,cartao,sul,0
2115,1.8,37,11,187.16,7,9,0,12,0.283,0,4,90.44,basico,anual,boleto,nordeste,0
2116,55.7,114,6,1127.74,3,28,2,25,0.824,3,4,380.78,basico,anual,debito,sudeste,0
2117,16.6,15,6,715.55,6,8,3,13,0.419,7,4,355.07,padrao,anual,pix,norte,0
2118,3.3,48,13,426.7,5,21,1,4,0.043,3,4,84.62,basico,mensal,cartao,sul,1
2119,7.4,51,5,500.68,3,27,0,19,0.964,9,4,170.5,padrao,anual,boleto,sudeste,0
2120,15.2,96,2,881.47,7,17,2,9,0.781,3,2,100.41,padrao,anual,debito,norte,1
2121,17.2,58,5,476.48,6,8,1,15,0.348,5,1,385.18,premium,mensal,boleto,sudeste,0
2122,2.9,116,18,711.34,7,25,1,15,0.27,4,5,168.05,basico,anual,pix,sul,0
2123,17.5,89,5,864.18,0,24,3,20,0.589,0,2,75.22,premium,anual,boleto,sudeste,0
2124,12.4,84,7,266.63,3,16,3,27,0.987,8,5,301.56,basico,mensal,cartao,sudeste,0
2125,23.3,90,12,1135.32,7,3,1,20,0.29,1,3,296.12,padrao,mensal,boleto,nordeste,1
2126,23.7,20,2,453.16,6,13,2,29,0.948,5,3,126.67,basico,mensal,pix,centro-oeste,0
2127,21.0,54,5,526.47,3,12,2,0,0.33,9,1,155.63,padrao,mensal,debito,sul,0
2128,20.3,70,3,850.28,0,5,3,23,0.704,10,5,189.31,basico,anual,cartao,sul,0
2129,6.3,25,18,746.19,2,12,3,12,0.382,2,3,136.27,basico,anual,debito,centro-oeste,0
2130,2.5,15,18,550.54,4,4,1,21,0.085,4,5,143.9,basico,mensal,cartao,centro-oeste,0
2131,12.9,17,15,793.7,5,20,0,2,0.936,6,4,328.47,basico,mensal,pix,sul,0
2132,45.6,94,4,1087.28,7,12,0,15,0.164,7,1,310.57,premium,mensal,boleto,sudeste,0
2133,59.5,79,12,968.33,0,21,0,0,0.945,2,5,289.25,padrao,mensal,boleto,norte,0
2134,55.8,34,13,996.14,3,13,3,19,0.103,6,3,287.14,padrao,anual,debito,norte,0
2135,30.7,88,17,339.75,2,21,2,6,0.267,9,1,227.78,padrao,mensal,pix,centro-oeste,0
2136,32.4,83,3,526.51,7,21,3,4,0.921,8,3,166.23,basico,mensal,debito,norte,1
2137,19.6,98,14,682.43,1,4,0,2,0.659,9,4,299.3,basico,mensal,cartao,centro-oeste,0
2138,46.7,109,3,91.26,1,13,0,8,0.189,9,4,81.79,basico,anual,boleto,sudeste,1
2139,46.1,105,11,932.96,2,22,0,28,0.592,9,2,90.69,padrao,mensal,cartao,sudeste,0
2140,50.8,22,17,415.22,0,17,2,29,0.18,5,5,85.36,padrao,mensal,boleto,norte,0
2141,53.8,92,1,367.81,5,6,0,2,0.874,10,2,303.68,basico,anual,boleto,norte,1
2142,26.6,47,2,340.78,4,24,2,29,0.05,5,3,252.85,basico,anual,debito,sul,0
2143,46.2,48,16,368.72,4,5,3,17,0.53,7,5,201.96,basico,anual,cartao,nordeste,0
2144,48.6,78,0,432.1,7,29,0,9,0.063,10,1,211.34,padrao,mensal,pix,sul,0
2145,19.2,72,13,741.6,3,21,2,28,0.695,0,3,337.82,basico,mensal,debito,sudeste,0
2146,55.8,50,10,716.94,2,9,2,7,0.936,10,3,83.7,basico,mensal,cartao,centro-oeste,0
2147,6.6,119,6,336.63,3,5,3,5,0.831,9,4,177.87,basico,mensal,boleto,centro-oeste,1
2148,59.7,21,17,279.45,6,27,0,6,0.372,10,4,313.56,basico,mensal,boleto,centro-oeste,0
2149,46.4,12,16,998.58,4,15,0,4,0.237,8,4,276.72,padrao,mensal,cartao,nordeste,0
2150,6.5,4,6,147.56,1,24,0,14,0.121,1,2,196.55,premium,mensal,boleto,sudeste,0
2151,39.7,97,0,634.87,5,24,2,4,0.874,3,3,120.66,basico,anual,boleto,nordeste,1
2152,3.0,49,2,643.85,5,2,3,6,0.081,0,1,380.62,basico,anual,boleto,norte,1
2153,46.4,53,2,706.0,1,20,0,11,0.629,6,5,186.75,basico,mensal,cartao,sudeste,0
2154,48.2,78,19,1067.35,4,10,1,19,0.367,4,2,355.92,padrao,mensal,pix,sudeste,0
2155,36.5,52,11,763.74,4,27,2,25,0.996,5,3,319.92,padrao,mensal,boleto,centro-oeste,0
2156,51.6,69,13,1169.42,1,6,3,2,0.509,8,4,350.05,padrao,mensal,pix,sudeste,0
